project_id,title,description,brecha_ids
643,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE CHUYMAY (PUEBLO NUEVO) DEL DISTRITO DE TOTOS - PROVINCIA DE CANGALLO - DEPARTAMENTO DE AYACUCHO,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE CHUYMAY (PUEBLO NUEVO) DEL DISTRITO DE TOTOS - PROVINCIA DE CANGALLO - DEPARTAMENTO DE AYACUCHO,16
644,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN EL NIVEL INICIAL Y PRIMARIO DE LA I.E. N°42259 - ANEXO MORRO SAMA ,  DISTRITO DE SAMA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","MEJORAMIENTO DEL SERVICIO EDUCATIVO EN EL NIVEL INICIAL Y PRIMARIO DE LA I.E. N°42259 - ANEXO MORRO SAMA ,  DISTRITO DE SAMA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",23
645,"CREACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DISPOSICIÃ¿N SANITARIA DE EXCRETAS EN LAS LOCALIDADES DE MOZOBAMBA BAJA, UNIÃ¿N MEJORADA Y CENTRO POBLADO LA UNIÃ¿N  DISTRITO DE SANTA ROSA - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO","CREACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DISPOSICIÃ¿N SANITARIA DE EXCRETAS EN LAS LOCALIDADES DE MOZOBAMBA BAJA, UNIÃ¿N MEJORADA Y CENTRO POBLADO LA UNIÃ¿N  DISTRITO DE SANTA ROSA - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO",17
646,"CREACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DISPOSICIÃ¿N SANITARIA DE EXCRETAS EN LAS LOCALIDADES DE MOZOBAMBA BAJA, UNIÃ¿N MEJORADA Y CENTRO POBLADO LA UNIÃ¿N  DISTRITO DE SANTA ROSA - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO","CREACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DISPOSICIÃ¿N SANITARIA DE EXCRETAS EN LAS LOCALIDADES DE MOZOBAMBA BAJA, UNIÃ¿N MEJORADA Y CENTRO POBLADO LA UNIÃ¿N  DISTRITO DE SANTA ROSA - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO",16
647,MEJORAMIENTO DE LOS SERVICIOS DE LA CADENA PRODUCTIVA DEL GANADO PORCINO EN EL  DISTRITO DE ITE - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA,MEJORAMIENTO DE LOS SERVICIOS DE LA CADENA PRODUCTIVA DEL GANADO PORCINO EN EL  DISTRITO DE ITE - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA,38
648,CREACION DE LOS SERVICIOS DE ALCANTARILLADO EN EL C.P HOYA CHICO DEL DISTRITO DE PARAMONGA - PROVINCIA DE BARRANCA - DEPARTAMENTO DE LIMA,CREACION DE LOS SERVICIOS DE ALCANTARILLADO EN EL C.P HOYA CHICO DEL DISTRITO DE PARAMONGA - PROVINCIA DE BARRANCA - DEPARTAMENTO DE LIMA,17
649,"CONSTRUCCION DE INFRAESTRUCTURA DEPORTIVA; EN EL(LA) IE 56183 - COPORAQUE  DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","CONSTRUCCION DE INFRAESTRUCTURA DEPORTIVA; EN EL(LA) IE 56183 - COPORAQUE  DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO",23
650,MEJORAMIENTO DE LOS SERVICIOS DE PRODUCCIÓN LECHERA DEL GANADO BOVINO EN EL  DISTRITO DE ITE - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA,MEJORAMIENTO DE LOS SERVICIOS DE PRODUCCIÓN LECHERA DEL GANADO BOVINO EN EL  DISTRITO DE ITE - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA,38
651,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE, SERVICIO DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN EL CENTRO POBLADO DE PILLCOPATA DEL DISTRITO DE KOSÑIPATA - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE, SERVICIO DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN EL CENTRO POBLADO DE PILLCOPATA DEL DISTRITO DE KOSÑIPATA - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO",16
652,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE, SERVICIO DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN EL CENTRO POBLADO DE PILLCOPATA DEL DISTRITO DE KOSÑIPATA - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE, SERVICIO DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN EL CENTRO POBLADO DE PILLCOPATA DEL DISTRITO DE KOSÑIPATA - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO",17
653,"CONSTRUCCION DE AMBIENTE PARA COMEDOR; EN EL(LA) IE 56182, DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","CONSTRUCCION DE AMBIENTE PARA COMEDOR; EN EL(LA) IE 56182, DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO",23
654,MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA DE CACAO EN 20 LOCALIDADES DEL DISTRITO DE ANCO - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA DE CACAO EN 20 LOCALIDADES DEL DISTRITO DE ANCO - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,38
655,MEJORAMIENTO DE LOS SERVICIO DE APOYO A LA CADENA PRODUCTIVA DE GANADO VACUNO LECHERO Y CARNICO  DISTRITO DE SAMA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO DE LOS SERVICIO DE APOYO A LA CADENA PRODUCTIVA DE GANADO VACUNO LECHERO Y CARNICO  DISTRITO DE SAMA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,38
656,MEJORAMIENTO DEL ESTADIO EN EL CENTRO POBLADO DE QOLLPACUCHO DEL DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO,MEJORAMIENTO DEL ESTADIO EN EL CENTRO POBLADO DE QOLLPACUCHO DEL DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO,13
657,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA EN LA I.E N 20170 EN LA LOCALIDAD DE OMAS,  DISTRITO DE OMAS - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA","MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA EN LA I.E N 20170 EN LA LOCALIDAD DE OMAS,  DISTRITO DE OMAS - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA",23
658,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA EN LA I.E N 20170 EN LA LOCALIDAD DE OMAS,  DISTRITO DE OMAS - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA","MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA EN LA I.E N 20170 EN LA LOCALIDAD DE OMAS,  DISTRITO DE OMAS - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA",23
659,"CREACION DEL  INTERCAMBIO  VIAL  A  DESNIVEL EN LA  AV. JORGE  BASADRE  GROHMANN, INTERSECCIONES  CON  AV. TARATA E  INTERNACIONAL,  DISTRITO DE ALTO DE LA ALIANZA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","CREACION DEL  INTERCAMBIO  VIAL  A  DESNIVEL EN LA  AV. JORGE  BASADRE  GROHMANN, INTERSECCIONES  CON  AV. TARATA E  INTERNACIONAL,  DISTRITO DE ALTO DE LA ALIANZA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",18
660,CREACION DEL SERVICIO DE ENERGÍA ELECTRICA EN LOS ANEXOS SAN JOSE DE HUACARPANA Y SAN JUAN DE UCHPA  DISTRITO DE SAN PEDRO DE HUACARPANA - PROVINCIA DE CHINCHA - DEPARTAMENTO DE ICA,CREACION DEL SERVICIO DE ENERGÍA ELECTRICA EN LOS ANEXOS SAN JOSE DE HUACARPANA Y SAN JUAN DE UCHPA  DISTRITO DE SAN PEDRO DE HUACARPANA - PROVINCIA DE CHINCHA - DEPARTAMENTO DE ICA,43
661,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÃ¿N DEL NIVEL INICIAL NÂº 901 ESPIGAS DE ORO DE LA COMUNIDAD CAMPESINA DE CHURO DEL DISTRITO DE HUANCARANI - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÃ¿N DEL NIVEL INICIAL NÂº 901 ESPIGAS DE ORO DE LA COMUNIDAD CAMPESINA DE CHURO DEL DISTRITO DE HUANCARANI - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,22
662,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL  JR. LA MAR, JR. GENERAL CORDOVA,  JR. 9 DE DICIEMBRE, JR. AYACUCHO, JR. FRANCISCO BOLOGNESI, QUEBRADA LINARES Y CUADRA MUNICIPAL DEL  DISTRITO DE SAN MIGUEL - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO","MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL  JR. LA MAR, JR. GENERAL CORDOVA,  JR. 9 DE DICIEMBRE, JR. AYACUCHO, JR. FRANCISCO BOLOGNESI, QUEBRADA LINARES Y CUADRA MUNICIPAL DEL  DISTRITO DE SAN MIGUEL - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO",18
663,MEJORAMIENTO DE LA COMPETITIVIDAD DE LA PRODUCCIÓN PECUARIA EN EL  DISTRITO DE HUANCARANI - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,MEJORAMIENTO DE LA COMPETITIVIDAD DE LA PRODUCCIÓN PECUARIA EN EL  DISTRITO DE HUANCARANI - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,38
664,MEJORAMIENTO DE SERVICIOS DEPORTIVOS Y RECREATIVOS EN EL CAMPO DEPORTIVO LOS DEFENSORES DEL PUEBLO JOVEN ALTO DE LA ALIANZA  DISTRITO DE ALTO DE LA ALIANZA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO DE SERVICIOS DEPORTIVOS Y RECREATIVOS EN EL CAMPO DEPORTIVO LOS DEFENSORES DEL PUEBLO JOVEN ALTO DE LA ALIANZA  DISTRITO DE ALTO DE LA ALIANZA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,13
665,CREACION DEL SERVICIO DE PRÃCTICA DEPORTIVA Y RECREATIVA CON CÃ¿SPED ARTIFICIAL EN LA LOCALIDAD DE ACCO DEL DISTRITO DE TAMBO - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,CREACION DEL SERVICIO DE PRÃCTICA DEPORTIVA Y RECREATIVA CON CÃ¿SPED ARTIFICIAL EN LA LOCALIDAD DE ACCO DEL DISTRITO DE TAMBO - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,35
666,MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA PECUARIA EN EL  DISTRITO DE CANDARAVE - PROVINCIA DE CANDARAVE - DEPARTAMENTO DE TACNA,MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA PECUARIA EN EL  DISTRITO DE CANDARAVE - PROVINCIA DE CANDARAVE - DEPARTAMENTO DE TACNA,38
667,MEJORAMIENTO Y AMPLIACION DE LA INFRAESTRUCTURA DEPORTIVA  EN EL ANEXO DE BUENA VISTA DEL DISTRITO DE SAMA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO Y AMPLIACION DE LA INFRAESTRUCTURA DEPORTIVA  EN EL ANEXO DE BUENA VISTA DEL DISTRITO DE SAMA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,13
668,MEJORAMIENTO DEL SERVICIO   DE DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA DE GANADO VACUNO - LECHERO EN LAS COMUNIDADES CAMPESINAS DEL  DISTRITO DE PICHIGUA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,MEJORAMIENTO DEL SERVICIO   DE DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA DE GANADO VACUNO - LECHERO EN LAS COMUNIDADES CAMPESINAS DEL  DISTRITO DE PICHIGUA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,38
669,"CREACION DEL SERVICIO DE TRANSITABILIDAD PEATONAL Y VEHICULAR, EN LA ASOCIACIÓN DE VIVIENDA SAN JOSE OBRERO  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","CREACION DEL SERVICIO DE TRANSITABILIDAD PEATONAL Y VEHICULAR, EN LA ASOCIACIÓN DE VIVIENDA SAN JOSE OBRERO  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",18
670,CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES DE LA ASOCIACIÓN DE VIVIENDA VILLA EL RESERVISTA Y ASOCIACIÓN DE VIVIENDA EL MANANTIAL DEL DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES DE LA ASOCIACIÓN DE VIVIENDA VILLA EL RESERVISTA Y ASOCIACIÓN DE VIVIENDA EL MANANTIAL DEL DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,18
671,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÃ¿N BASICA EN LA INSTITUCIÃ¿N EDUCATIVA INICIAL NÂ° 483 TARUCUYO DE LA COMUNIDAD CAMPESINA DE TARUCUYO DEL DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÃ¿N BASICA EN LA INSTITUCIÃ¿N EDUCATIVA INICIAL NÂ° 483 TARUCUYO DE LA COMUNIDAD CAMPESINA DE TARUCUYO DEL DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,22
672,CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA ZONA URBANO – RURAL DEL  DISTRITO DE MARIA PARADO DE BELLIDO - PROVINCIA DE CANGALLO - DEPARTAMENTO DE AYACUCHO,CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA ZONA URBANO – RURAL DEL  DISTRITO DE MARIA PARADO DE BELLIDO - PROVINCIA DE CANGALLO - DEPARTAMENTO DE AYACUCHO,40
673,CREACION DE LOS SERVICIOS DEPORTIVOS EN LA ASOCIACIÓN DE VIVIENDA VILLA EL RESERVISTA DE PROMUVI VIÑANI IV ETAPA DEL  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,CREACION DE LOS SERVICIOS DEPORTIVOS EN LA ASOCIACIÓN DE VIVIENDA VILLA EL RESERVISTA DE PROMUVI VIÑANI IV ETAPA DEL  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,30
674,"REPARACIÓN DE TRACTOR AGRÍCOLA Y CAMIÓN PETROLERO; RENOVACIÓN DE ACCESORIOS O HERRAMIENTAS PAR ENSAMBLE A LA MEDIDA; EN EL(LA) SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO  DISTRITO DE INCLAN, PROVINCIA TACNA, DEPARTAMENTO TACNA","REPARACIÓN DE TRACTOR AGRÍCOLA Y CAMIÓN PETROLERO; RENOVACIÓN DE ACCESORIOS O HERRAMIENTAS PAR ENSAMBLE A LA MEDIDA; EN EL(LA) SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO  DISTRITO DE INCLAN, PROVINCIA TACNA, DEPARTAMENTO TACNA",38
675,"CREACION DEL SERVICIO DEPORTIVO Y RECREATIVO EN EL ESTADIO MUNICIPAL DEL CENTRO POBLADO DE PUENTE CENTRAL,  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO","CREACION DEL SERVICIO DEPORTIVO Y RECREATIVO EN EL ESTADIO MUNICIPAL DEL CENTRO POBLADO DE PUENTE CENTRAL,  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO",13
676,CREACION DEL SERVICIO DE ENERGÃA ELÃ¿CTRICA MEDIANTE SISTEMA CONVENCIONAL DE RED PRIMARIA Y SECUNDARIA DE LOS CASERIOS DE PATOCOCHA Y YANAHUANCA DEL DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,CREACION DEL SERVICIO DE ENERGÃA ELÃ¿CTRICA MEDIANTE SISTEMA CONVENCIONAL DE RED PRIMARIA Y SECUNDARIA DE LOS CASERIOS DE PATOCOCHA Y YANAHUANCA DEL DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,43
677,"CONSTRUCCION DE COBERTURA; EN EL(LA) IE JOSE MARIA ARGUEDAS - DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","CONSTRUCCION DE COBERTURA; EN EL(LA) IE JOSE MARIA ARGUEDAS - DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO",24
678,MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE ITE - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA,MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE ITE - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA,41
679,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÃ¿N INICIAL EN LAS 5 LOCALIDADES DEL DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÃ¿N INICIAL EN LAS 5 LOCALIDADES DEL DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO,22
680,"CONSTRUCCIÓN DE AULA; EN EL(LA) IE PEDRO RUIZ GALLO - SUPE PUERTO C.P. LETICIA DISTRITO DE SUPE PUERTO, PROVINCIA BARRANCA, DEPARTAMENTO LIMA","CONSTRUCCIÓN DE AULA; EN EL(LA) IE PEDRO RUIZ GALLO - SUPE PUERTO C.P. LETICIA DISTRITO DE SUPE PUERTO, PROVINCIA BARRANCA, DEPARTAMENTO LIMA",24
681,"REMODELACION DE ANTENAS DE RADIO; ADQUISICION DE SALA DE TELECOMUNICACIONES; EN EL(LA) MUNICIPALIDAD  DISTRITAL DE ITE EN LA LOCALIDAD PAMPA ALTA, DISTRITO DE ITE, PROVINCIA JORGE BASADRE, DEPARTAMENTO TACNA","REMODELACION DE ANTENAS DE RADIO; ADQUISICION DE SALA DE TELECOMUNICACIONES; EN EL(LA) MUNICIPALIDAD  DISTRITAL DE ITE EN LA LOCALIDAD PAMPA ALTA, DISTRITO DE ITE, PROVINCIA JORGE BASADRE, DEPARTAMENTO TACNA",11
682,MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA DE CAFE EN 11 LOCALIDADES DEL DISTRITO DE ANCO - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA DE CAFE EN 11 LOCALIDADES DEL DISTRITO DE ANCO - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,38
683,CREACION DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL CENTRO POBLADO DE MARINTARI DEL  DISTRITO DE SANTA ROSA - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,CREACION DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL CENTRO POBLADO DE MARINTARI DEL  DISTRITO DE SANTA ROSA - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,18
684,"MEJORAMIENTO Y AMPLIACION DE LOS ESPACIOS RECREATIVOS EN LA ASOCIACIÓN DE VIVIENDA CIUDAD FUTURA DE PROMUVI VIÑANI I ETAPA,  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","MEJORAMIENTO Y AMPLIACION DE LOS ESPACIOS RECREATIVOS EN LA ASOCIACIÓN DE VIVIENDA CIUDAD FUTURA DE PROMUVI VIÑANI I ETAPA,  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",30
685,MEJORAMIENTO DE LOSA DEPORTIVA MULTIUSOS EN LA ISLA SUANA DEL DISTRITO DE ANAPIA - PROVINCIA DE YUNGUYO - DEPARTAMENTO DE PUNO,MEJORAMIENTO DE LOSA DEPORTIVA MULTIUSOS EN LA ISLA SUANA DEL DISTRITO DE ANAPIA - PROVINCIA DE YUNGUYO - DEPARTAMENTO DE PUNO,35
686,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LA INSTITUCION EDUCATIVA JOSE MARIA ARGUEDAS DE MARCARA DEL DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LA INSTITUCION EDUCATIVA JOSE MARIA ARGUEDAS DE MARCARA DEL DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,24
687,"MEJORAMIENTO DEL SERVICIO DE EDUCACIÃ¿N INICIAL EN LA I.E. NÂº 1344 PASTO GRANDE, COMUNIDAD PASTO GRANDE,  DISTRITO DE CHALLABAMBA - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO","MEJORAMIENTO DEL SERVICIO DE EDUCACIÃ¿N INICIAL EN LA I.E. NÂº 1344 PASTO GRANDE, COMUNIDAD PASTO GRANDE,  DISTRITO DE CHALLABAMBA - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO",22
688,MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA  DISTRITO DE PALCA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA  DISTRITO DE PALCA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,41
689,CREACION DEL SISTEMA DE SANEAMIENTO BÃSICO Y SISTEMA DE AGUA POTABLE DE HULLMAY Y CASCO URBANO DEL C.P DE VICOS DEL  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,CREACION DEL SISTEMA DE SANEAMIENTO BÃSICO Y SISTEMA DE AGUA POTABLE DE HULLMAY Y CASCO URBANO DEL C.P DE VICOS DEL  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,17
690,CREACION DEL SISTEMA DE SANEAMIENTO BÃSICO Y SISTEMA DE AGUA POTABLE DE HULLMAY Y CASCO URBANO DEL C.P DE VICOS DEL  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,CREACION DEL SISTEMA DE SANEAMIENTO BÃSICO Y SISTEMA DE AGUA POTABLE DE HULLMAY Y CASCO URBANO DEL C.P DE VICOS DEL  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,16
691,MEJORAMIENTO DE LAS CAPACIDADES PARA LA PRODUCCIÓN DE CARNE DE CUYES EN EL  DISTRITO DE HUANCARANI - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,MEJORAMIENTO DE LAS CAPACIDADES PARA LA PRODUCCIÓN DE CARNE DE CUYES EN EL  DISTRITO DE HUANCARANI - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,38
692,"RENOVACION DE ALCANTARILLA Y PTAR; EN EL(LA) DEL SISTEMA DE DISPOSICIÃ¿N DE EXCRETAS DEL CENTRO POBLADO DE PATRIA DISTRITO DE KOSÃ¿IPATA, PROVINCIA PAUCARTAMBO, DEPARTAMENTO CUSCO","RENOVACION DE ALCANTARILLA Y PTAR; EN EL(LA) DEL SISTEMA DE DISPOSICIÃ¿N DE EXCRETAS DEL CENTRO POBLADO DE PATRIA DISTRITO DE KOSÃ¿IPATA, PROVINCIA PAUCARTAMBO, DEPARTAMENTO CUSCO",17
693,MEJORAMIENTO Y AMPLIACION DE LA CAPACIDAD OPERATIVA DEL SERVICIO DEPORTIVO Y RECREATIVO EN EL  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,MEJORAMIENTO Y AMPLIACION DE LA CAPACIDAD OPERATIVA DEL SERVICIO DEPORTIVO Y RECREATIVO EN EL  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,13
694,CREACION E IMPLEMENTACIÃ¿N DEL SERVICIO DE SEGURIDAD CIUDADANA PARA DAR ATENCIÃ¿N Y SEGURIDAD A LA POBLACIÃ¿N DEL  DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO,CREACION E IMPLEMENTACIÃ¿N DEL SERVICIO DE SEGURIDAD CIUDADANA PARA DAR ATENCIÃ¿N Y SEGURIDAD A LA POBLACIÃ¿N DEL  DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO,40
